TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-04-25 22:31:38.870,1.316734071954726,1.399124138206004,1.489352650448213,1.359784804922507,0.4618334637778601,0.6934668123213454,0.5948779025015294,0.3939010399719753,0.7029792797484806,0.4676778451691383,0.4987202476327391,0.734844188259315,0.4732600125774712,0.2058192761087277,0.2239866446322125,0.6747468842063381,0.2984499881660659,0.2027728293350748,-0.06492651035145329,0.3631969200419596,789.7435897435897,770.4029304029305,781.6849816849817,788.1318681318681,691.4285714285714,-0.136536,0.014526,0.987732,9.996490,-1.801910,-15.559235,1,1,1,1,1,55.000000
2021-04-25 22:31:39.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:39.866,1.247702818075308,1.510306286126201,1.572936792298779,1.208832721082075,0.3920834572131531,0.982046228603599,0.8960626564051505,0.6972701156450406,0.7285184119754354,0.8794929323544589,0.78226241354696,0.7685358778095073,0.5471308047009046,0.2795515284296091,0.3532264584811618,0.772333483163276,0.4903212836765766,0.2514483922588504,0.04062085815658958,0.5325733178199461,852.1978021978023,798.6080586080586,807.0695970695971,859.047619047619,693.4432234432235,-0.204895,0.047791,0.976135,11.761017,-11.095581,-38.744812,1,1,1,1,1,55.000000
2021-04-25 22:31:39.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:40.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:40.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:40.862,1.180214513326479,1.446390426314491,1.339525613939696,0.9366855446060594,0.612996119803031,1.125318808215457,0.774940219771043,0.9209553161478966,0.623074131684343,0.902569936903347,0.4619635297221189,0.7638593328664977,0.4822611763928781,0.2733833530421981,0.3820635928220525,0.9042358195457978,0.5406692428549212,0.06005792490205382,-0.01802525121471282,0.6186438917236801,883.6263736263736,756.3003663003664,740.5860805860806,878.7912087912089,830.0366300366301,-0.256958,0.018372,0.966492,5.697327,3.872986,12.740479,1,1,1,1,1,55.000000
2021-04-25 22:31:41.862,1.180214513326479,1.398725539602623,1.38554656140354,0.9366855446060594,0.612996119803031,0.7440999119879662,0.4391642118858419,0.9209553161478966,0.623074131684343,0.8024333865255561,0.2917406571705968,0.7638593328664977,0.4822611763928781,0.2926622854519007,0.2233458521765865,0.9042358195457978,0.5406692428549212,-0.07193954775219806,-0.02130479523422159,0.6186438917236801,800.2197802197802,792.967032967033,802.2344322344322,817.948717948718,653.5531135531136,-0.195190,0.028259,0.984802,2.609406,-2.325287,-1.622467,1,1,1,1,1,55.000000
2021-04-25 22:31:42.861,0.8544435300829639,1.135686367450702,0.9457522372243591,0.7200516909593565,0.7221211133719994,0.1823872285212255,0.3819421516651952,0.6649560623555117,0.7056938706583077,0.6550692959404338,0.4206664601257327,0.6945158191629337,0.4456629232674323,0.357567756273742,0.2508300399853693,0.5302732541436123,0.2041164696333556,-0.1519825585467248,0.1008201522335904,0.3467748739948751,808.6813186813187,787.3260073260074,796.1904761904763,807.0695970695971,695.8608058608058,-0.183899,0.031494,0.984253,4.934692,-2.519684,-2.923431,1,1,1,1,1,55.000000
2021-04-25 22:31:43.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:43.862,0.8185653739407623,1.139359119534702,1.662773516625157,0.7291643291486425,0.5775570442105286,0.8082171251036947,0.8414481524277274,0.5438705987523726,0.6429349811485876,0.699905982668291,0.8483508104373072,0.4685346891769157,0.3150046916570235,0.410884599358977,0.2474252610467151,0.5376033563818956,0.2158608461226986,0.03501101670304096,-0.1807293611832989,0.368122059482423,844.9450549450549,784.1025641025641,812.3076923076924,850.5860805860806,799.8168498168499,-0.186584,0.026184,0.984863,3.319702,-4.104767,1.667328,1,1,1,1,1,55.000000
2021-04-25 22:31:44.867,0.6492937196026534,1.072468290356589,1.801999248917361,0.9003062541875946,0.5597009111252232,0.7249752489574973,0.6088358499843696,0.6243895223140893,0.6944903374600637,0.6316459941081617,0.6227332771920269,0.6522603756651618,0.3910488558066337,0.1750909914238303,0.2117045762660497,0.5749945671310212,0.2404785942919084,0.1309718971190795,-0.299043820985914,0.2187138573125957,796.1904761904763,801.4285714285714,803.040293040293,806.6666666666667,671.6849816849817,-0.182495,0.024902,0.985840,4.979553,-1.600037,-2.594452,1,1,1,1,1,55.000000
2021-04-25 22:31:45.862,0.7671366760195861,0.9608386035794226,1.30418865739251,0.7686979346146342,0.731564316962991,0.6605766733556979,0.5787477236864385,0.6851804013413694,0.9071690527231182,0.7928427447676465,0.6392772860836125,1.001799925562149,0.4013679402748274,0.1750825816376655,0.2942740519109647,0.5629141658195158,0.1277539227837612,0.05823768353313057,-0.1255393248768001,0.174469340200804,801.4285714285714,795.7875457875458,799.8168498168499,806.6666666666667,709.9633699633699,-0.189880,0.034973,0.985413,5.084229,-3.663635,-0.957031,1,1,1,1,1,55.000000
2021-04-25 22:31:46.871,0.3946614619956573,0.5833378591238175,0.6434542318513301,0.2598206720864629,0.3817304715286062,0.08911920367871957,0.1508452382185061,0.3384947748560381,0.8460244781863407,0.2714805367169351,0.5155532683678339,0.8194775690806778,0.5360193417510032,0.2416576985610346,0.272984834875404,0.4822070799781562,0.06629740901438393,0.04394940475850781,-0.1134775946291764,0.2769381863157568,840.9157509157509,838.4981684981685,788.5347985347986,835.6776556776557,882.014652014652,-0.182861,0.038147,0.986023,4.583282,-3.125305,-1.375732,1,1,1,1,1,55.000000
2021-04-25 22:31:47.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:47.862,0.5497876095673004,1.410323480440232,0.3680170462074099,0.464096615587471,0.4916249910523766,0.9172671487824821,0.2699484365726665,0.2949938284846906,0.522100304629322,0.8046519153563034,0.4563404700868731,0.503349004142617,0.5622484893349943,0.3859982935207861,0.2001889409510515,0.5088463233755168,0.1289964205721054,-0.04901501554258767,-0.1950792988957607,0.2588287910391193,784.1025641025641,785.3113553113553,793.3699633699634,805.0549450549451,637.8388278388279,-0.179138,0.039001,0.983826,4.852448,-2.788849,-0.530853,1,1,1,1,1,55.000000
2021-04-25 22:31:48.862,0.5632894630238656,1.388249673429091,0.6271072336322413,0.4527492276555972,0.2476567941809749,0.8518073191314988,0.4257084928292908,0.02580006228493135,0.3852444259563437,0.8256837682954271,0.4583810412148823,0.3017622962471511,0.5837560390100472,0.3378457216026515,0.176793794627164,0.5234512384175701,0.2375207388635257,-0.01793071755215999,-0.02373088195305432,0.1792478169892971,831.6483516483516,806.2637362637363,810.6959706959707,833.2600732600733,690.2197802197802,-0.177002,0.039124,0.989258,4.710388,-3.686066,-1.136475,1,1,1,1,1,50.000000
2021-04-25 22:31:49.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:49.862,0.5110345259366978,1.087199161651244,1.199487987917579,0.6115433588693743,0.4516755518691927,0.8487276345651841,0.8519541714911835,0.6377980980019807,0.7910616973273424,0.7997784585904087,1.021901629470359,0.7062063665880549,0.4865824138695755,0.3003893588728601,0.2560058779460075,0.3927996582304636,0.0627835782615522,0.1484572891921135,-0.1177230765633474,0.0999018874787569,836.0805860805862,790.5494505494506,799.4139194139194,840.5128205128206,807.0695970695971,-0.179688,0.040955,0.979736,4.613190,-2.751465,-1.099091,1,1,1,1,1,50.000000
2021-04-25 22:31:50.862,0.6995063718641398,1.537733774896323,1.215894645024604,0.7942942472141501,0.611825372889984,1.185625162068698,0.844129202756327,0.7349526418885191,0.7202221131118233,0.8145298199524974,1.021901629470359,0.7501211925708215,0.5632754126269326,0.2780173715122092,0.1997947848386788,0.6710191769151139,-0.1233035392763792,0.1053417487966902,-0.09032069714909445,0.2284397450818662,794.5787545787546,801.4285714285714,797.3992673992674,806.6666666666667,669.6703296703297,-0.177063,0.041199,0.987000,5.099182,-2.572021,-0.710297,1,1,1,1,1,50.000000
2021-04-25 22:31:51.861,0.3093709019967482,0.2069712067042805,0.2027145571606944,0.235763648292712,0.2461153786402084,-0.09048125841166439,0.2718204143496239,0.5098183560859454,0.3377650618836393,0.1045072377646344,0.5505400567858452,0.7161804894708573,0.5059374037522584,0.1429944532040563,0.04207010468884564,0.6080621139820518,0.04419342517797629,0.06210505181247736,-0.1397889486369256,0.1799104622237277,814.3223443223443,799.8168498168499,805.4578754578755,803.4432234432235,726.4835164835165,-0.173767,0.049805,0.974976,4.463654,-2.385101,-1.151428,1,1,1,1,1,50.000000
2021-04-25 22:31:52.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:52.866,0.2770788477072035,0.5676141141268801,1.018337165157084,0.456519083345292,0.2493488688100843,0.4683960877352925,0.6380798007822502,0.6858780841316722,0.5087907316311038,0.4658900662939028,0.8522552447127408,0.7530147234869187,0.3306520145056576,0.2825832460773079,0.2149337766383473,0.5878988530618379,0.1067900833485321,0.03259319138359709,0.02874725338613776,0.0292959465749308,798.6080586080586,792.1611721611722,787.7289377289378,807.4725274725275,933.992673992674,-0.190308,0.046509,0.982727,4.590759,-1.241150,-0.598145,1,1,1,1,1,50.000000
2021-04-25 22:31:53.862,1.013491264474745,0.858882669498872,1.386868673897116,0.8136256492682968,0.6028995968655121,0.7353218485201659,1.056512765928266,0.8420674904402927,0.3392798740012415,0.5067830060884644,0.8899739123969145,0.9756955770724385,0.3578629225453268,0.1784018256904502,0.2045233503599629,0.3816701420900716,0.04973812477923509,0.151526226469168,0.09275338645449142,0.3224119042321933,793.7728937728938,791.7582417582418,796.1904761904763,804.6520146520147,688.2051282051282,-0.198730,0.047424,0.983582,4.329071,-2.706604,-1.039276,1,1,1,1,1,50.000000
2021-04-25 22:31:54.862,0.901646595937713,0.8002491128870286,0.970927702764978,0.6317257288570974,0.5370742834163031,0.4340297922942565,0.7115903990813541,0.663953523636042,0.6900475531660278,0.4991901548985397,0.801112310328583,1.003299064647193,0.427053666036498,0.1953142795143434,0.2414192138503166,0.5607684447021416,0.04283895531292475,0.1234880215637409,-0.141585023653617,0.3109052161720021,792.967032967033,790.1465201465202,792.5641025641025,790.1465201465202,691.4285714285714,-0.194946,0.054504,0.980530,5.248718,-2.968292,-0.231781,1,1,1,1,1,50.000000
2021-04-25 22:31:55.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:55.866,0.9846912672323511,1.269247936775302,1.359009537231324,0.5232746288835897,0.9515078075211443,0.9383253573940906,0.889419004003726,0.8360898162974744,0.6418984134868636,0.8963172705015744,0.7737206874860405,0.7498160696919993,0.6235122678505088,0.3604364952268068,0.2766471337199491,0.6277789437572597,0.1763842030399441,0.1479091269888259,0.01482027300249486,0.3573133771287502,817.1428571428571,795.7875457875458,799.0109890109891,826.007326007326,950.9157509157509,-0.199585,0.051270,0.978821,4.852448,-2.706604,-0.598145,1,1,1,1,1,50.000000
2021-04-25 22:31:56.866,1.00487521945936,1.451954160151141,1.39495507995483,0.5530766388948487,0.5234771059739953,1.181284221306992,0.9297531482617719,0.676227340237577,0.5354835186736914,0.9381926255609676,0.7498387715152721,0.7367646319701202,0.6151695014992495,0.2877672438996127,0.3216138941162411,0.4932709208402902,0.2744903404550808,0.1777138973150442,0.1478909264642246,0.2077417492750165,782.0879120879121,800.6227106227107,786.5201465201466,781.2820512820513,667.6556776556777,-0.210083,0.057373,0.975952,4.673004,-2.063599,-0.837402,1,1,1,1,1,50.000000
2021-04-25 22:31:57.861,0.5601455383960275,0.6194970923578116,0.7452462549651514,0.530294237475665,0.1760389291825649,0.39000860507934,0.2791955857217034,0.1116216613315736,0.617102492721048,0.716267502125408,0.5480414528782298,0.5674794331317113,0.5255299008348536,0.2883792222061958,0.2360200905514376,0.4341370984219473,0.185899991304894,0.04041123804632699,-0.04853440689918791,0.1046468736261243,800.2197802197802,798.2051282051282,794.5787545787546,792.1611721611722,568.9377289377289,-0.230591,0.077271,0.976685,5.532837,-1.211243,-0.029907,1,1,1,1,1,50.000000
2021-04-25 22:31:58.861,0.9077472051215555,1.052498323356253,1.064811949717897,0.8190868878546794,0.5022073414646917,0.5038815913517964,0.5424299581284939,0.5775623852974093,0.7685857165894733,0.7382243661792053,0.4554255607514944,0.8984117198877715,0.5884133084943816,0.3310088339480566,0.1046099307427207,0.614021741131764,0.08769325497389939,0.1669154564104884,-0.001107003430682025,0.2180704705696821,838.0952380952381,800.6227106227107,808.6813186813187,838.0952380952381,757.1062271062272,-0.214600,0.082825,0.978577,5.166473,-3.424377,-1.779480,1,1,1,1,1,50.000000
2021-04-25 22:31:59.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:31:59.869,0.5087715724392243,0.5223480474202771,1.082984341040933,0.6957805416243487,0.5842177498347745,0.2772063734664747,1.086895200808826,0.7504099551782337,0.7270802813867551,0.3683054396282675,1.146391025983216,0.7858074418328848,0.4773720673421978,0.3822585064421123,0.3301055444709209,0.6076532174991568,0.122328568381161,0.2345488447096555,0.09270925087536169,0.1821752412949685,652.3443223443223,819.96336996337,830.8424908424909,676.9230769230769,716.8131868131868,-0.179993,0.054443,0.976379,2.108459,-2.093506,0.261688,1,1,1,1,1,50.000000
2021-04-25 22:32:00.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:32:00.861,0.4936008714926522,1.268567934563749,1.578956510383432,0.548807896465566,0.5547061831959547,0.589048548044933,1.318789741724613,0.6762670268723048,0.7180019499180647,0.4499544304608977,1.1483315442685,0.7213948346892975,0.4461179619486914,0.2289173526318122,0.280096102996817,0.5899897891644421,0.2161221787318516,-0.01060643530287383,-0.1143928061895099,0.1760388364593774,787.7289377289378,799.0109890109891,793.7728937728938,802.2344322344322,629.7802197802198,-0.208435,0.065369,0.977722,4.015045,-3.850555,1.211243,1,1,1,1,1,50.000000
2021-04-25 22:32:01.868,0.3576302839319543,0.9116274145203418,1.380140604517746,0.6117508496670189,0.2464667995415485,0.4233764282452548,0.8808753019995723,0.3113415462602128,0.4324787272636668,0.4068004348812088,0.6652897480751433,0.5841132940297459,0.4539252640343459,0.1867202960855754,0.2818101461259052,0.5207084780246938,0.335312709652513,0.1340699021665382,-0.1987161564657224,0.2000574365837015,810.2930402930403,790.5494505494506,793.7728937728938,807.8754578754579,995.2380952380953,-0.195801,0.050537,0.980713,5.211334,-2.145844,-1.114044,1,1,1,1,1,50.000000
2021-04-25 22:32:02.864,0.6460955288622907,0.6709867297118234,0.7391092184163119,0.8715105275133906,0.3672048075580148,0.3173915182040777,0.3812359711168565,0.5768203597414802,0.703335397104334,0.3537887201176924,0.5242550556968454,0.877143946708722,0.491361374632331,0.234464462148976,0.2704297271021631,0.5390609112340444,0.2957697767738859,0.157062458520723,-0.05693961509907029,0.2591927857110295,778.0586080586081,800.6227106227107,811.5018315018315,801.4285714285714,767.5824175824176,-0.194092,0.050781,0.979431,4.456177,-3.222504,-0.986938,1,1,1,1,1,50.000000
2021-04-25 22:32:03.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:32:03.860,0.7449475753652786,1.382783285456451,1.297839563022317,0.7136904917324531,0.4628813138911417,1.118829563317037,0.9786667268459951,0.8480766825946289,0.705742481230923,0.8998246759977888,0.8385652823768684,0.8923206230807016,0.5098108752969644,0.1567909003769102,0.3096268063410167,0.3942130688356725,0.2763620142891655,0.1340607646059878,-0.05257071625043929,0.2901330020502391,783.2967032967033,797.3992673992674,801.8315018315019,788.9377289377289,646.7032967032967,-0.201721,0.047058,0.985352,5.136566,-3.431854,-0.179443,1,1,1,1,1,50.000000
2021-04-25 22:32:04.860,0.3966171083056744,1.143902144211939,0.7556987887381562,0.5777344066789262,0.2642220900810095,0.9870032786469753,0.4252778123323624,0.4980051601261801,0.4737480853257476,0.8943049058326317,0.3722514969797678,0.2957430460776573,0.354820685361078,0.1916209222282874,0.4156994308434317,0.6529983170286555,0.2267674036582741,0.1063871793404272,0.01338179867789591,0.2420088652054384,820.7692307692308,798.2051282051282,792.967032967033,816.3369963369963,697.4725274725275,-0.203003,0.045959,0.983398,4.254303,-3.140259,-1.084137,1,1,1,1,1,50.000000
2021-04-25 22:32:05.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:32:05.864,0.6236686823693994,1.211478391505866,1.393085662035425,0.8086616249349654,0.7994747469032689,1.127056765143487,0.8827612460763412,0.9069995769216779,0.60068504463432,0.8695102030948648,0.8102080749430608,0.7453441116220182,0.3511910431311461,0.3949570593071219,0.3201156054379226,0.5276264761763177,0.1548309336169003,0.1706992688274046,0.02943463602798798,0.2322137780489249,803.040293040293,805.0549450549451,814.3223443223443,814.7252747252747,826.007326007326,-0.196167,0.042908,0.986694,5.241241,-3.753357,-0.650482,1,1,1,1,1,50.000000
2021-04-25 22:32:06.860,0.725070980261636,1.195971049441137,1.291497784375773,1.029292963814091,0.6540767080771577,1.115855270775775,0.7348023645529467,0.8336604181792183,0.3667091241758518,0.7829565814516287,0.8537731733065992,0.577801158041201,0.5253190493516046,0.3003626921704778,0.3914627587222446,0.7898061361280507,0.228425283632925,0.1312488138079496,-0.1525393220734159,0.2070871532537051,780.0732600732601,787.7289377289378,804.6520146520147,794.5787545787546,709.5604395604396,-0.202515,0.032898,0.979919,4.284210,-2.534637,-1.457977,1,1,1,1,1,50.000000
2021-04-25 22:32:07.862,0.765874208717226,0.8781916066055532,1.246045600192088,0.8459876642964823,0.5413322723667483,0.5962581092750894,0.7205071953565106,0.7257499054660925,0.6941484919324967,0.5237133486668052,0.7363023276694004,0.7260399817010934,0.3369903044030695,0.3008723321758566,0.3707141629860887,0.6690808089308055,0.1073831600611323,0.1844952231539144,-0.03372858982121292,0.2196777568572546,837.2893772893773,798.2051282051282,807.8754578754579,847.3626373626374,871.5384615384615,-0.201599,0.033569,0.981995,4.770203,-2.998199,-1.121521,1,1,1,1,1,50.000000
2021-04-25 22:32:08.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:32:08.871,0.6001160833334171,0.9578397936060504,1.242384100243158,0.8627156319881168,0.3442632836393409,0.5492357996141272,0.6840626676734745,0.5801284614667079,0.6997187608203473,0.8702509155133349,0.9139275482156193,0.8539028636634556,0.406409051313385,0.3785505468081019,0.428405689866375,0.6736415390181818,0.024411393036261,0.3119591360289104,0.08187481488044476,0.3361064527726273,884.4322344322345,764.7619047619048,796.996336996337,898.5347985347986,994.4322344322345,-0.199829,0.034424,0.980347,5.114136,-3.962708,-0.104675,1,1,1,1,1,50.000000
2021-04-25 22:32:08.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 22:32:09.861,0.7551164317563922,1.501866117425276,1.302786877814352,1.109214610887022,0.2887279751732229,1.264173962297106,0.7324944148535445,0.7350460599111278,0.6196005861639788,1.005180180481641,0.9223329579267598,0.8207622422133377,0.4458213950903637,0.4227697327035697,0.442173027598188,0.8215224658603317,-0.00672016594838794,0.1894950418310552,0.1333526410245465,0.2979964273004384,791.3553113553114,790.952380952381,794.981684981685,797.3992673992674,779.6703296703297,-0.200867,0.032959,0.981995,5.248718,-3.162689,-1.099091,1,1,1,1,1,50.000000
