TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-04-25 23:03:58.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 23:03:58.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 23:03:59.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 23:03:59.205,0.6960299726546693,0.851265567058801,1.099517257419839,1.553845089486009,0.6708614945829108,0.6622171124608831,0.7074475606643978,1.29097164882206,0.7682534226795393,0.6074667576709358,0.6101058029151788,1.01207141298598,0.4674773213498679,0.4117448850631097,0.1204708270830336,0.5826451224986706,-0.00719581060013112,-0.005480948302048873,-0.244828218069952,-0.2084134570037374,818.3516483516484,773.2234432234433,803.040293040293,822.7838827838829,646.7032967032967,-0.172241,0.120605,0.991333,6.280518,2.721558,-12.650757,1,1,1,1,1,40.000000
2021-04-25 23:04:00.212,0.6960299726546693,1.039929826903325,1.611331092934911,1.642794627774381,0.6708614945829108,0.7059902717576264,0.9658912908404248,1.382205639610766,0.7682534226795393,0.5894249934238085,0.6395375101924724,1.011168925452077,0.4674773213498679,0.4231770826420813,0.1572896301553004,0.5831587540810649,-0.00719581060013112,-0.05097186177293013,-0.489713892424153,-0.1798997421534358,769.1941391941392,814.3223443223443,806.6666666666667,781.6849816849817,805.4578754578755,-0.276062,0.111267,0.951904,-0.471039,-0.067291,-0.568237,1,1,1,1,1,40.000000
2021-04-25 23:04:01.204,0.6269703328557408,-0.1936767530514233,1.128307146755509,0.7648482274831953,0.6965256201754119,-0.08734813985705267,0.368977889924573,0.7831932283633031,0.5757877185187148,0.3847830659540172,0.3514170402060647,0.4530211973422701,0.5644003215659661,0.4976873755680492,0.2109451330534483,0.6141833568185794,0.06491293738561477,0.1580510238417048,-0.3500818349335822,0.4542254795426917,784.5054945054945,809.0842490842491,805.8608058608058,785.7142857142858,585.8608058608058,-0.296631,0.087646,0.951660,-0.433655,-3.970184,6.624451,1,1,1,1,1,40.000000
2021-04-25 23:04:02.214,0.614830244319798,0.1548995129684852,0.4811262517153062,0.7344504695754486,0.6465327599987346,-0.003384067474827912,0.2915327987309492,0.5739409946389463,0.7564774105927468,0.5735370693215652,0.6008942510022486,0.792457321582137,0.4473370110831858,0.3897261725549904,0.3690045179125407,0.4579305909859896,0.03838410041490466,0.3599260709996204,0.03373283067530859,0.2896635211869302,865.8974358974359,799.4139194139194,790.952380952381,869.5238095238095,913.4432234432235,-0.294983,0.060669,0.956909,4.598236,-2.422485,-3.215027,1,1,1,1,1,40.000000
2021-04-25 23:04:02.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-25 23:04:03.205,0.7830926847815723,0.8890723900473694,1.257917158310959,0.5653995531968387,0.5409593090370693,0.6355821508199113,0.862540326322881,0.6923703253057577,0.7092821843355001,0.646310789561904,0.6752808915894999,0.7086265393043164,0.4303479694989085,0.4549485555397245,0.2430373993189265,0.2825878406960379,-0.02793394028313804,0.4257504173190654,0.1278164548208327,0.2633911282647276,797.3992673992674,785.3113553113553,813.919413919414,817.5457875457876,876.7765567765568,-0.240967,0.044006,0.971863,3.753357,-7.813263,-5.600128,1,1,1,1,1,40.000000
2021-04-25 23:04:04.205,1.170484536099511,1.045786699511622,1.223752620538917,0.7993992349275212,0.8716445823626924,0.5017295994263821,0.7829843477725708,0.7875876094471278,0.4995948758096542,0.5993911629018888,0.7057477856589093,0.6274760496989638,0.3590282801228431,0.5193542639281967,0.2827326786862644,0.4176849591137011,0.2638427361208645,0.3146739453880132,0.1184105495491256,0.2109276557444396,794.5787545787546,811.5018315018315,786.1172161172161,788.9377289377289,664.4322344322344,-0.235474,0.048340,0.973145,4.822540,-3.110352,-1.435547,1,1,1,1,1,40.000000
